cliente_id,idade,renda_mensal,valor_compra,comprou
161,64,4988.198470584748,183.40591641779753,0
162,58,2621.945580048413,360.861648657368,1
163,36,3023.519326788373,36.642390330311045,0
164,54,3471.910500859688,0.3208271536116366,1
165,40,2434.797269750631,205.78357484952036,1
166,27,3542.6806975371924,27.27112181529473,0
167,27,4946.065209879182,261.6553610206001,0
168,47,2928.198626840021,99.4186569474958,0
169,48,3657.0421393714237,17.752304722902835,0
170,25,3017.2067582363356,288.66509187423117,0
171,45,3594.8236704879123,90.53013708494167,1
172,53,2718.6858604455333,12.650142333993553,0
173,53,4372.341391018779,289.11776168164073,0
174,22,1894.474726584013,48.28623184313061,0
175,61,3206.868689558036,151.4112117079142,0
176,54,3249.0997646322,21.573286421488586,0
177,66,2875.1394799205673,69.61372166033146,1
178,31,3037.2103903509246,251.85454611434614,0
179,29,3029.277741102392,138.79806411907262,0
180,22,3086.4912396493733,50.03355230100374,1
181,21,4031.8383433851504,325.53829651082924,1
182,44,3543.722984432662,45.52653749497867,0
183,25,2032.6679522678573,128.4096026786469,0
184,60,3814.1866746334085,144.30795591351406,0
185,41,2743.476759026301,18.310816436981167,0
186,18,2678.3170683397893,26.294827153934623,1
187,64,2137.318878602131,462.40928884618484,0
188,28,3363.1315286194554,221.7079879336543,0
189,50,2874.449415962472,150.78573675785435,0
190,58,5266.106698799247,39.420969569886694,0
191,31,3624.8551528589896,82.40887259667407,0
192,23,2632.070546843082,255.61735980195687,0
193,60,2408.3354706813166,400.9225283281853,0
194,56,5339.606403595803,143.2150208568238,1
195,46,4056.0692477894777,4.761421374164979,0
196,65,3427.3953252422275,65.82677891049187,0
197,27,2959.5267437758284,226.49555071428716,0
198,30,1103.3652189221718,88.76006358753473,0
199,39,4290.718523756853,94.88543511690175,0
200,55,3485.249400720366,246.834730963089,0
201,18,2335.146003808587,152.02178605144476,0
202,55,2555.0127067001936,290.7017330817687,0
203,69,2475.182206221374,75.57301617464601,1
204,21,3223.8186189551498,158.14368627658067,1
205,54,3445.733539908771,229.225641112068,0
206,54,2894.8391940373963,76.20023920173823,0
207,57,2622.8416284178716,2.3425211904275223,0
208,44,941.8599924753089,90.03425251701415,0
209,57,1729.171521320634,45.58899815487374,1
210,60,2426.149309681605,49.0720064834091,0
211,54,3222.988938037605,99.95644237219139,0
212,24,2712.772663669245,417.23997807849156,0
213,68,3097.034092680291,11.537620000267188,0
214,22,3069.49092016899,289.0922411411884,0
215,64,1787.9028410577791,13.744922379048269,0
216,55,3756.914359505982,124.31360611947514,1
217,37,3474.037403120426,46.953461410232904,0
218,33,1432.1042080894692,426.407862201932,0
219,58,4955.319856213923,41.99239045268378,0
220,58,500.0,310.23001843245055,1
221,31,1876.522960051429,79.92031670436042,1
222,66,2415.39213658182,118.30141834055831,1
223,42,3509.0608927013923,125.52091088550787,0
224,47,1708.0081106903467,298.99264123159105,0
225,63,1763.3926879908213,22.60237275074674,1
226,52,1575.243651602918,313.1414515484659,1
227,33,5347.900998366191,198.67368829908568,0
228,52,2290.0292410888514,50.08961506239064,0
229,33,4639.4931329543215,186.68586923420787,0
230,65,4110.934683007439,168.92853646424146,1
231,38,7035.785903160782,145.48268975092464,0
232,22,4355.750705757362,5.7581486679766245,1
233,41,3789.323610178398,46.41334404689385,0
234,54,2162.2452387436047,50.821489080950485,1
235,28,1623.3205112103162,17.631041899369798,0
236,32,1634.4553239456843,78.413449040951,0
237,21,3998.8508862418566,386.30476154832274,1
238,24,1950.9219354401625,168.0767440026725,0
239,19,3871.2300311317754,98.14576815517677,1
240,46,3063.6605851345216,136.8135958475393,0
241,63,3318.1661863088007,3.6348930682661096,0
242,27,2739.1027878976593,218.43619831794925,1
243,50,2006.0109948713753,129.8005451192941,0
244,68,3692.9163747695447,61.84053835366802,0
245,57,785.5276118319784,177.06480916054875,0
246,38,2767.813739160848,595.1679288718976,1
247,26,3149.8565316518316,23.665135731213546,0
248,55,5322.939089968739,116.68913144421632,0
249,67,3331.079804282802,39.17321941995373,0
250,21,500.0,159.01292142761503,1
251,42,1843.6858753832923,147.2467645865403,0
252,30,3054.806639202337,109.47436143047435,0
253,49,3317.0249534429295,164.29381161378683,0
254,66,4228.172409046487,173.28991722874594,0
255,56,1132.2158120449992,287.77057624885936,0
256,34,2176.6692164921183,0.5734768968582058,1
257,41,3329.1069110699136,305.5800386862402,0
258,31,2722.6160407079133,181.34197218926474,0
259,50,2206.663378547989,192.8886222538639,0
260,47,3193.1319524681426,51.060803611520676,1
261,33,2780.4227336302874,47.67679203193516,0
262,47,2795.876505371907,87.46424837365754,0
263,21,2631.965093558602,39.615012193965676,1
264,69,3726.9583885499223,304.4639575053867,0
265,31,1202.0850639838748,366.83204879756653,0
266,66,5077.163894818646,163.71102104463435,0
267,47,2129.9231077488967,283.6726529997379,0
268,56,2708.5529438457183,70.80502837806655,0
269,55,500.0,195.74093189231107,0
270,47,5240.259652554827,86.65505586414986,0
271,29,2561.160539731363,82.43485787730617,0
272,19,2376.2306571677086,85.1670287773847,0
273,61,1522.5297605276826,168.77917398049775,1
274,28,3381.848027020719,128.25067177441565,0
275,65,2790.7055401808725,585.7423786257085,0
276,29,3706.253549332416,209.568326406753,0
277,48,2348.426507273869,87.83172391564855,1
278,27,3371.035990518267,45.538688597904994,0
279,50,2549.050567637536,15.263253281364872,1
280,48,3430.8224306906623,231.9713241703114,0
281,60,2751.248739288325,94.17784548576914,1
282,58,3852.346611161057,33.61210675462725,0
283,22,2226.225590124315,56.76890645989005,0
284,24,3152.3842357107487,16.049978209044536,0
285,30,2357.457260572766,4.188246054356707,1
286,43,2864.3375962654586,93.95463021073874,1
287,48,1615.0775233177385,443.11073505017504,0
288,50,2730.561082375214,380.6002361616491,1
289,23,3885.5841218390037,112.54770544728326,0
290,49,4424.529406249395,369.881613190711,0
291,24,5480.440847741737,207.46679338868375,0
292,52,3348.6310121730435,734.3807100826339,0
293,28,3077.9683729470207,79.76451252967581,0
294,39,5130.302390453795,247.15735056968626,0
295,28,3103.3241608878457,149.0173022972211,0
296,22,3652.584370672506,182.61675077963682,0
297,59,3367.9197442743084,103.24852115478377,0
298,64,3817.7820932336735,0.39719670757764397,1
299,41,1222.3481879027754,95.83833885227467,0
300,68,3193.741262713702,38.10413891103762,0
301,69,3257.856044552289,138.81397971605185,1
302,29,2704.1094618410666,25.978386167703075,0
303,48,2806.3255378810404,150.98924026483783,0
304,23,4661.882802097445,54.14730696096236,0
305,50,3932.3297074635475,1.4639022230488008,0
306,68,1280.7323614877819,349.75623672649084,0
307,31,2268.9485104895334,10.548027566959332,1
308,61,4526.397845620377,126.8271702350836,1
309,64,4289.562226213957,111.8942531460879,1
310,39,500.0,178.88552365628135,1
311,24,3729.29013236076,221.68322706486396,0
312,57,2714.9901115954717,285.9791354478221,0
313,56,5650.629670100676,220.94565256906168,0
314,30,3522.36078639318,181.98765638628026,0
315,47,5067.5475007464665,307.0784299469348,0
316,65,2726.955357550634,280.46447665388155,0
317,52,2353.612944380594,73.95029046898831,1
318,32,4053.8766670715268,492.63154666508973,0
319,25,4703.17181061765,255.81538488566858,1
320,37,3630.3253292642157,320.5279379944501,0
321,45,4976.636098973526,84.30081492694121,0
322,25,3417.510847187261,13.02356309018917,1
323,28,4107.907960453629,65.08794946936425,0
324,65,2131.8555385143527,131.28511862753774,1
325,45,2681.15227846678,113.63992830511678,1
326,40,2461.640133401656,56.697284583296245,0
327,43,3610.2478895139184,45.22692386615924,0
328,30,2145.899085330317,6.479199345505453,0
329,41,3505.006552583648,1.4066238727679046,1
330,52,1080.8368745252078,5.709993840277516,0
331,68,1961.3609154046549,8.790938506776971,0
332,45,2573.5206909095805,122.33545344680543,1
333,44,3158.8430676621097,568.6885385856883,0
334,27,3472.34874625428,79.28780802279455,1
335,36,1390.8840583994934,215.54649084227322,0
336,41,2404.5535946461273,32.40096094069962,0
337,19,2769.400983725296,152.46581704223624,0
338,21,2698.704136393918,14.764236893647379,0
339,31,2832.2761186665907,205.2684159785493,0
340,27,3145.8079409869883,178.43531741565843,0
341,28,1512.7833777157848,177.38659709625074,0
342,30,2332.092440824721,496.3702940799767,1
343,39,4197.437692599187,206.6647185214551,0
344,25,3793.8030997583924,392.84126274371766,0
345,47,2275.634431051604,132.52658285152387,1
346,53,2458.2214147707878,265.1455017401339,0
347,59,2511.365779031058,38.798796762977915,0
348,53,2673.2920425920847,344.5163645424587,0
349,25,4322.43457560657,27.48713246305297,0
350,33,2268.137112522925,174.51410100830475,0
351,21,2283.5941507308426,212.63068970792898,0
352,65,3153.8588761887554,39.97184383462826,1
353,31,2232.566590092857,127.69641048928233,1
354,21,3935.973689721961,109.93466092962977,0
355,55,2277.478138604423,67.03184649003634,1
356,64,3059.0694237601824,46.460231056159856,0
357,43,2318.3379782532743,136.48251812124562,0
358,23,2719.160807507677,107.27565557497448,0
359,19,2325.6231137628124,207.95718597962005,1
360,19,2393.1966261483312,98.77203684934379,0
361,22,3620.0207145468366,97.49170402094292,0
362,66,2384.3377155805197,664.9107993085653,1
363,55,3334.6090990494167,78.65201541969022,1
364,29,873.7104584109084,27.964609646910617,0
365,53,1491.3785320675443,647.6760713195786,1
366,21,4367.721073639917,297.030106069146,0
367,28,2849.9956878206226,144.0947726693231,0
368,56,3656.550744546995,71.36613392353324,0
369,53,2998.1213747771917,52.78858222961342,0
370,36,4493.913144021799,185.6227306808486,0
371,59,3520.9091243606213,630.6466462052888,0
372,46,3395.377513101549,93.9152504474639,0
373,24,4542.606554046586,52.38437643670842,0
374,39,3500.246730697366,2.3222443172864646,0
375,45,2234.4636196824663,5.090100123822278,0
376,67,3223.6365069055378,22.516387649715966,0
377,63,3507.4110364687444,122.35797943196945,0
378,20,657.2830186373003,170.85130104199334,0
379,36,1981.021726909426,111.0038849970551,1
380,38,3329.645539447928,96.72545292280522,0
381,26,3499.7338223790457,202.3494373747006,0
382,39,2536.7726675467275,71.91647079662717,1
383,37,3265.433412072214,524.9222123100393,0
384,23,2896.7994727482205,24.814967685460605,0
385,35,2872.5304785388535,646.1132756425678,1
386,34,2921.9303030662622,136.74356518483333,1
387,47,1296.8222092184135,318.3256541471226,0
388,32,3496.0864770427434,49.52180140802164,0
389,39,858.8992421039557,430.4283126186981,0
390,29,2083.854638050281,146.3179088950834,0
391,20,2230.7470284595242,209.21722784466894,1
392,20,4588.596883994983,17.693086068025547,0
393,40,2909.5942371190217,41.40047028959365,1
394,53,3618.5940515294633,144.10795458980226,0
395,63,4101.361177170906,11.041272418383716,0
396,49,3502.7190785811727,77.5191197813703,0
397,34,3134.9513939791914,24.94935253350781,0
398,19,5856.278835306077,51.2109275369577,0
399,62,2522.2623866870304,19.254124276195085,0
400,30,1593.159748671901,259.6888462270952,0
401,38,4450.053436256299,228.40619308076546,0
402,56,4227.107814604498,106.06881081047418,1
403,63,2201.1607225170624,9.516617742705659,0
404,30,1681.5069584915823,153.1806861482892,1
405,22,2210.3117131299837,310.1153960274589,0
406,35,4726.544357034723,158.25608242924326,0
407,46,5419.68886615083,38.672498640168534,1
408,60,4266.597991863401,34.70118986064938,0
409,30,2661.69597113058,63.948192105051824,0
410,27,3628.061185143044,105.71727669641726,1
411,69,2220.58571469567,35.81992411792355,1
412,53,2140.6974003642226,19.99115261249543,1
413,41,1095.5124352747036,74.07285510220679,0
414,48,2968.618144347916,649.1438780235197,0
415,53,1580.4728463587894,22.709298743560932,1
416,54,500.0,34.33629261880278,0
417,65,3439.335953991648,35.77399916753886,0
418,56,2780.5782598678124,228.30089439890799,0
419,53,5764.3662822475435,342.0152640611377,0
420,37,1838.3664281258891,194.7963834747386,0
421,59,3456.5705595710706,271.9028902434114,0
422,41,2650.5774499789663,107.01498737201214,0
423,66,4680.534580312775,400.1858478961567,0
424,53,3040.653332732339,200.26380798053205,0
425,65,3751.9842624300713,15.214609135928844,1
426,43,5636.554796140779,123.70673409542583,1
427,33,3133.0179547401817,330.05381887259364,0
428,68,3136.900052715324,553.716858262784,0
429,22,2968.6601341123437,422.4055363854704,0
430,62,3573.629789493889,87.05286843015148,1
431,58,1786.7827239030687,253.1124330672301,1
432,21,4385.319909462707,469.6217803202575,1
433,63,935.9890031341538,91.17476661119278,0
434,25,3678.748496097273,38.272613182461825,1
435,41,2491.157241727139,57.64402527871227,0
436,22,3045.9235994195437,244.0337203160691,1
437,34,2866.390693835099,384.0447172525264,0
438,52,3039.391006444668,0.5321887286571019,1
439,54,3623.212287965482,149.01901238017334,1
440,43,4937.337788622377,64.82707023739208,1
441,28,3432.7741831409094,207.95842569126313,0
442,33,3636.130457404427,165.69725431027746,0
443,69,2481.296201631756,110.91969333851199,1
444,69,4791.136821374085,239.3066044519251,0
445,67,2591.4553520422382,25.151062567101544,1
446,41,2097.2906912338663,78.53819716214117,1
447,39,2322.3692417390275,200.99653221683502,0
448,21,3321.682207809247,337.154340109653,1
449,31,4142.981238404669,191.12803883859794,0
450,31,3282.748861382894,19.20112346703256,0
451,35,1189.712930686078,15.590309620016761,1
452,44,3242.2335960123455,34.60425468631828,0
453,47,2460.2558340420856,51.465678533465294,0
454,27,2114.4135303964717,129.2061087212928,0
455,53,3795.218421834313,135.5515762897681,1
456,48,4068.548507601029,151.98997716950103,0
457,46,4527.038385836848,14.269866267479117,0
458,37,3786.76076334024,86.38823390318967,1
459,63,500.0,190.81744639408458,1
460,45,2640.509745515144,31.538977218679623,0
461,54,2123.564581723869,223.8789602707284,0
462,33,3179.5368648303674,382.29600184950533,0
463,26,1792.1087139615777,98.63869902490664,0
464,42,3346.093371073985,122.19146333095266,0
465,36,3328.287607519603,278.5434925784522,1
466,42,2842.135681014157,266.47316629859057,0
467,68,2926.6733904871808,119.62674133701755,0
468,25,1882.5419502648476,42.9296347520386,1
469,47,3058.604230378128,106.46788458626045,1
470,55,3327.9055175608178,121.03317693582653,1
471,58,1119.3791400912698,22.257056224845428,0
472,61,1820.7653181128337,0.4914827291233717,0
473,35,1329.9252626368095,36.525833966373405,0
474,47,982.542587723095,160.38106098821493,0
475,63,2313.1717775536476,79.07010430174684,1
476,39,2538.318175807682,171.80829561641085,0
477,19,3395.7000869796807,33.78466549318254,1
478,35,2803.8118656054785,49.79642249428523,1
479,49,3902.6048298078936,29.262063598426604,0
480,29,6626.598835235286,313.69727113351865,0
481,18,3837.2779757065655,150.1697125993127,0
482,69,1978.6590198393933,275.9409338214248,0
483,58,3583.9321203156237,710.4222931360472,1
484,19,2744.3230439035706,17.96122973684912,1
485,59,2134.0188573487203,731.3171074061624,1
486,30,4257.149407243148,84.90742886612851,1
487,40,2136.616119914606,190.08957575793656,1
488,57,4709.887965100439,263.1201218479691,0
489,22,3888.016153612036,54.3950130878431,0
490,36,3248.8824883291018,119.00536750927553,1
491,40,2663.8968628860002,102.04776786742909,0
492,52,2042.064327414114,172.79826686638336,0
493,66,4719.182917096537,140.82682279965036,0
494,46,5841.542505171159,174.61075431022064,0
495,22,4184.17217482126,283.57329254886787,0
496,22,4041.390598422984,231.11817372501696,0
497,35,3137.2862225492445,28.626140011563187,0
498,30,4288.031562085342,42.8014997375034,0
499,36,2037.1387816929782,0.5386675442517882,0
500,57,2624.2817519730397,21.325686257644925,0
501,29,500.0,37.25747451435683,0
502,22,3222.1539284221126,49.13972768958002,0
503,40,2917.0219611513603,49.771239093228736,0
504,37,4747.828967761193,12.825076262306107,0
505,24,2296.0880414661665,149.18505584791356,0
506,58,4338.022321536567,0.9848985474289526,1
507,29,4066.806663508255,195.12414206895698,0
508,37,4052.6129803350914,384.71183832463345,0
509,27,4098.567178698232,128.45025700807463,1
510,59,2923.7970105535883,9.957396011895375,0
511,61,2641.35123569804,73.46992996802297,0
512,48,2667.059478282278,247.33094540417474,1
513,57,1279.5064719226884,83.56316743042102,0
514,63,3973.1140863257096,45.3152521634405,0
515,21,2981.6023499943185,513.0817540629986,0
516,55,3997.857701649863,139.15206239291237,1
517,55,4961.48528212341,284.11137973434336,1
518,32,2040.7213962404294,168.72586138520472,0
519,40,808.0894810172631,359.8091635917716,0
520,59,3453.0868224526957,237.40032746764638,0
521,41,3214.127950692533,109.9211617498234,0
522,34,2800.377819005515,81.58333048558241,0
523,41,2628.6191343260434,30.40562126251565,0
524,55,3852.4962924364545,347.8406045211987,1
525,41,3161.491836664536,27.950427349433454,1
526,23,3881.435335156126,9.406779852910978,0
527,49,2877.342640995234,110.67305239066704,1
528,45,3269.0516927318686,100.81418483358327,0
529,25,3645.8358312015266,10.137937386604381,1
530,41,4984.354119931102,68.01337816129931,1
531,44,3174.7373709580243,56.736003629727165,0
532,37,3408.8137985239014,56.89227062151352,1
533,49,1729.451143123741,604.9401362314611,0
534,19,2156.899822660544,135.3892569834174,0
535,56,3639.9525201030374,39.6007108320185,0
536,36,3623.3966779090447,234.42182556583853,1
537,56,4601.975732044302,229.05834608012177,0
538,32,3584.989162411921,536.6102387760039,1
539,61,3477.5830864498207,39.19105302589696,0
540,64,1661.3791131277153,262.84112125189597,0
541,32,2271.942734669442,75.07722988067303,1
542,52,2873.0008246308516,588.3471355578856,0
543,26,3788.2716629372244,36.56529700437157,0
544,33,2627.9268877092463,30.09209022141657,1
545,27,2427.2945874408724,160.12422646782687,0
546,64,1693.9615650959222,127.06050021408312,0
547,63,3031.611025493739,137.40020089107975,0
548,32,2067.0755584118006,1.506450184576526,0
549,53,4622.211489283623,51.139795314771824,1
550,38,2776.053333040304,69.38019637613057,0
551,42,3832.6811143694317,67.93551648833987,1
552,54,2446.0506987901,25.10992451356723,0
553,67,5237.35385105904,90.9468607901968,0
554,50,3555.726285893541,142.6684490034011,0
555,41,3330.139831295166,196.7780657479123,1
556,52,500.0,78.10052936771521,0
557,55,1740.1673792158028,147.57020364864317,0
558,30,2498.774280479296,32.99766084966317,0
559,52,1746.9014561086801,297.87568723877763,0
560,46,2646.0984152019682,135.42479880816532,0
561,58,3752.8913955732273,62.72231557972206,1
562,39,4108.858475113554,124.67036140775886,0
563,47,4030.4582567110238,10.469218099513625,1
564,31,1809.8511595650705,120.85660704723503,0
565,50,2709.192474774239,133.8112424409655,0
566,49,3722.0393753972758,10.833274326368649,0
567,28,4215.665769897574,155.45456067612545,0
568,49,4210.546660175267,87.64293541839626,0
569,29,3254.664330936781,170.27640296974508,1
570,60,1463.0932896114105,208.30967286255017,1
571,30,2404.3720545315755,129.48953526633346,1
572,56,3311.200724539132,56.030202250749966,0
573,61,1459.7491568082703,347.7179360323118,0
574,62,3777.370876218635,74.2125244045414,0
575,48,2601.054161103053,93.21051064517528,0
576,64,4246.389317555498,69.82807313554174,0
577,47,3784.7277854590193,27.573090413275082,1
578,43,1401.3455325701268,198.84685731253262,0
579,23,5271.919864722438,125.21246965349349,1
580,26,3067.912000973394,157.80216738665334,0
581,19,500.0,173.41196929620637,0
582,60,3913.6094953849856,325.0918469380003,0
583,57,3241.704263860315,95.9032110996289,0
584,59,1786.1416745408076,47.51369412173559,0
585,38,2503.0711012293104,160.3439214002082,1
586,30,2283.1099171077562,43.7168534762,0
587,19,3881.5993522201898,45.343970194393954,0
588,36,3243.5350783228655,55.73552272034852,1
589,46,3252.6495497422543,282.77906634458526,0
590,36,3071.3765709715467,204.1601072813808,0
591,39,4560.714329863273,121.10711579156367,0
592,25,2807.6495855596686,83.49260843649228,0
593,64,2467.7354962984027,69.85177670356558,0
594,34,500.0,26.32816957365958,1
595,53,3844.567434502868,180.45204536761543,1
596,39,2067.5762936783176,92.78690437186873,1
597,62,3002.0044992563517,172.20486148182925,1
598,21,1586.7881996684312,33.854427161579686,0
599,46,3098.1058951271793,23.709730494478357,1
600,24,1342.2548085063647,96.82803868558919,0
601,39,2320.9035477070593,199.83787664195097,0
602,26,1931.473520288782,59.022054440622526,0
603,68,2756.5697429070424,526.7201041583003,0
604,30,4073.1085089091494,84.2603124480602,0
605,67,3373.2813037525198,51.302953896411005,0
606,42,2616.177060773132,178.68130126875843,0
607,28,1051.098217641164,45.466244182149765,0
608,39,3982.413556052805,84.73224724234139,0
609,57,2598.1981344234814,259.37293497336657,0
610,60,4055.85716324436,783.456866778751,0
611,33,2448.997656383306,409.0822979962022,1
612,45,946.9154423997638,137.84192430401507,0
613,48,2796.686020753876,68.94268510041937,0
614,32,3963.2316420928496,71.37265684537668,0
615,45,2088.7484544451236,143.15507936689815,0
616,27,2481.8996351749192,45.74397187239191,0
617,60,4008.1639124179624,111.35634419250857,1
618,62,3773.1105673630136,139.70464924771218,0
619,68,3846.912113223966,124.00261467595544,0
620,41,4242.782024683738,13.645031106537418,0
621,41,500.0,20.957213045102492,0
622,42,4248.890725302802,73.09711471711918,0
